,ID,N0,Nmax,u,Tlag,chisqr,RSS,TSS,Rsqrd,aic,bic
0,1,-4.025354046356795,-1.4235165429376728,0.024160032738466786,22.891458108419734,1.3067754714966138,1.3067754714966138,21.53540744930885,0.9393196773930297,-77.80997262614288,-72.48115458544207
0,2,-3.046044579195143,-0.5759769024754995,0.0575188640118407,0.6074728608687521,0.16435669674639003,0.16435669674639003,5.510476297897051,0.9701737766644395,-135.8617808044915,-130.5329627637907
0,3,-5.3972598420043445,-0.7577837904128648,0.10927812360573608,6.134122493610038,0.1601146744383775,0.1601146744383775,21.83487514151311,0.9926670212950308,-136.5939464312383,-131.26512839053748
0,4,-4.569326509435107,-0.8298007020844828,0.08049766571649819,27.498086150847442,1.508577912088408,1.508577912088408,27.79511490192164,0.9457250701279126,-81.70089863988137,-76.09610911323276
0,5,-5.8285597054023865,-5.0190519666126505,0.0,796.810344627115,13.130425590286125,13.130425590286126,13.130425590286125,-2.220446049250313e-16,-9.762275352992404,-4.7298892009064755
0,6,-3.386105515432867,-1.0278398096749726,0.017257669645025064,3.0099874017866037,0.7565068750826506,0.7565068750826505,15.540904047403107,0.9513215657998311,-93.11494870277212,-87.78613066207132
0,7,-4.346603844455168,-1.4163514373961728,0.044549221366155356,16.86971663824098,0.5342393612233548,0.5342393612233548,16.989038909763334,0.9685538797067363,-102.85524264181572,-97.52642460111491
0,8,-4.859422477867161,-1.8829135872826772,0.027353358054205135,24.3407415127185,1.2220333234194056,1.2220333234194056,27.57783669390571,0.9556878468393623,-79.68727464626156,-74.35845660556075
0,9,-3.7130459817074333,-2.164953536224809,0.013321433464411392,4.159091754254263,0.2795039169854353,0.27950391698543525,6.058293092591185,0.9538642464612275,-120.99441750723432,-115.66559946653351
0,10,-4.151721697482977,-2.3058945550222147,0.019732495411099116,9.917038286388589,0.4314342593989372,0.4314342593989372,7.9091817380562865,0.9454514672076604,-108.83965002901454,-103.51083198831373
0,11,-4.257049082433218,-1.5684727709305564,0.03649184909366965,21.112554096334502,0.36101963325777325,0.3610196332577733,16.620497114226275,0.9782786501043486,-113.82876850333581,-108.499950462635
0,12,-4.114296169978108,-1.3956718754975712,0.023718498156857004,3.773153829673136,0.6778154274590903,0.6778154274590904,18.390469566409408,0.9631431146979991,-96.19037353661432,-90.8615554959135
0,13,-2.818878887311566,-0.9785922047808672,0.028157239887129926,22.325410309099713,0.1255594364930379,0.12555943649303794,7.243937993719612,0.9826669642117456,-143.40105526401356,-138.07223722331275
0,14,-4.829873933546011,-4.274928499117468,0.0,859.4084712919788,4.588686694749135,4.588686694749135,4.588686694749135,0.0,-42.641098205379485,-37.31228016467867
0,15,-5.051416443989786,-3.309847603073913,0.0,790.0965748539674,18.376457086947653,18.376457086947664,18.37645708694765,-6.661338147750939e-16,-3.7917567871967446,1.5370612535040706
0,16,-4.744932136405323,-0.8985392630279468,0.06599263056388227,34.307058668247,0.38781500030177857,0.38781500030177857,34.19831123287703,0.9886598201396288,-111.82407826443206,-106.49526022373125
0,17,-5.566534909025029,-4.570215500217619,0.0,994.2574380632753,8.555268564793543,8.555268564793543,8.555268564793543,0.0,-23.0308182934553,-17.847470829437984
0,18,-3.2654672547524863,-2.9188965327022154,0.0,946.2810268413756,1.8073955671838513,1.8073955671838513,1.807395567183851,-2.220446049250313e-16,-68.728893199987,-63.40007515928618
0,19,-4.856590667063285,-1.9284433256031563,0.021139032484671194,17.94699635915578,0.8624481365013449,0.8624481365013449,26.678064498861715,0.9676720124678406,-89.4451736622685,-84.11635562156769
0,20,-4.875003948962631,-4.408459891741994,0.0,823.3339117490823,4.627366574647145,4.627366574647146,4.627366574647145,-2.220446049250313e-16,-42.4060641914153,-37.07724615071448
0,21,-7.063326790451563,-5.4212093409671676,0.0,546.8397337117442,15.119738769354042,15.119738769354043,15.119738769354042,-2.220446049250313e-16,12.134160004489651,13.344500376465835
0,22,-3.359897341771349,-1.2381039826927906,0.013329066363550801,20.472992518606627,0.6353589455391304,0.6353589455391304,15.019890519144555,0.9576988297797981,-98.00155107928916,-92.67273303858835
0,23,-3.01583380870312,-1.1555166701063422,0.04592626900655228,6.782227151063801,0.13164956237707687,0.13164956237707687,5.998491330556803,0.9780528877808919,-98.5148172530669,-94.3367275021732
0,24,-3.1691914722368697,-0.19338110002033237,0.748691664008239,1.6460709470907933,0.16464396765576633,0.1646439676557663,23.081145871478814,0.9928667333687615,-135.81288371474653,-130.48406567404572
0,25,-3.6954908163175344,-0.8525336979425514,0.3098377543105131,4.618936166454904,2.981695405857046,2.981695405857046,20.90418010399898,0.8573636760196758,-48.30571624970442,-43.27333009761849
0,26,-1.4299364452783418,-1.5997672888556038,0.009000555690660494,418.2579802663243,22.02292112488906,22.02292112488906,22.12054194564551,0.004413129705245211,3.6836682993014733,8.716054451387402
0,27,-4.421711630758247,-2.0555775816096027,0.05761805948784504,2.771355450979315,2.0110500065673556,2.0110500065673556,15.696840428804736,0.8718818595571025,-44.632480479901034,-40.26831066646777
0,28,-3.1379887475677695,-0.6445383443127216,0.07180370348491083,1.9825149198109595,1.4015715861904345,1.4015715861904345,18.176108293873057,0.9228893466340709,-56.35170108892214,-51.80972422520554
0,29,-4.895138380421105,-1.5811591094901327,0.15060184070226246,0.9254165091871975,1.2410326716146862,1.2410326716146862,26.385492736714454,0.9529653403103655,-59.149658813788406,-54.60768195007181
0,30,-3.652089751815582,-1.3563425276610916,0.06611556488600856,0.9238044003995667,2.0239589594761673,2.0239589594761673,18.897247004352074,0.8928966235658535,-47.90009105790775,-43.35811419419115
0,31,-1.6722558651065023,-1.3947487829196792,0.0,143.69814552153915,1.5286341009851476,1.5286341009851476,1.5286341009851472,-2.220446049250313e-16,-47.02310475564469,-42.845015004751
0,32,-4.605301817755316,-1.9536128778606903,0.6194756387687164,1.8475745938126624,4.0972234352300045,4.0972234352300045,22.284244274625813,0.816138102565347,-37.214157287208586,-32.33865398773578
0,33,-3.879733524575678,-1.6590214937756096,0.10280184512695278,1.837792058675495,3.4119001152963317,3.4119001152963317,15.838015191555218,0.7845752719623892,-35.88917180898843,-31.34719494527183
0,34,-4.243050796855184,-1.5514154295194738,0.10724778455449524,0.9188928563339742,6.218288413968511,6.218288413968512,22.979491903045457,0.7293983504855298,-22.083988997919477,-17.542012134202878
0,35,-2.468175151719998,-0.22046912526404924,0.5494774553162984,1.9838329717038237,0.13626943713614514,0.13626943713614514,20.757547872896293,0.9934351861804411,-166.68342721706284,-160.82048360586393
0,36,-3.9963872244063783,-0.7013514023463854,0.25736110047784,0.24504205873400786,1.7657774924313057,1.765777492431306,21.215964717095975,0.9167712844559724,-58.257118146256474,-53.38161484678367
0,37,-5.8033651148307115,-0.6765262072364351,0.27190228399889427,6.010156510175352,0.9725796628630605,0.9725796628630605,31.75687016633497,0.9693741965826947,-64.75584266636262,-60.213865802646026
0,38,-5.943518293006317,-0.930548696018877,0.4871056718265181,2.54107769400288,2.4556065150892086,2.4556065150892086,49.280360328652904,0.9501706866850677,-43.45376994073193,-38.91179307701533
0,39,-3.432413723017188,-0.6661566149056604,0.13000196439288492,2.7713602507402464,3.7583626119313838,3.7583626119313838,21.461007397864385,0.824874827995941,-33.66474906526406,-29.122772201547463
0,40,-2.2081071296883374,-1.733673592363722,0.0,153.09139015903392,2.9880491791598214,2.9880491791598214,2.9880491791598214,0.0,-32.94793594568885,-28.769846194795157
0,41,-5.214343807964544,-1.5723176541142088,0.11577231298766089,1.3145032856491805,0.41249526370167,0.41249526370167,17.7019122957138,0.9766977004059867,-79.48460618847358,-75.12043637504031
0,42,-3.0595362919104527,-0.30727472924663235,0.5695115753697755,0.3817549651357506,1.9303509600303606,1.9303509600303608,32.10805256010572,0.9398795378070104,-81.85709029885878,-75.99414668765988
0,43,-4.983283722308273,-1.6559932736731984,0.06652064526073032,10.161632664346248,1.91104464066747,1.91104464066747,24.3233318100068,0.9214316255850585,-42.33432067071522,-38.15623091982153
0,44,-3.5307058750725737,-1.0430219481785497,0.07778091831229905,1.571824916976468,2.864542724261861,2.8645427242618617,18.81115131840496,0.8477210312236884,-39.91096618003726,-35.368989316320665
0,45,-4.049982271367608,-1.2230013334033771,0.1427361705233614,0.5088840762240519,1.6965431609620736,1.6965431609620736,15.248982723481188,0.8887438466075742,-15.475766844272243,-13.536140245120242
0,46,-3.2525004019570334,-0.15784970634654424,0.09195623065837388,0.17095678913649026,0.7578821436569436,0.7578821436569436,21.87225807291858,0.9653496158864674,-44.877492457378125,-41.544639081153264
0,47,-1.7292693556632637,-0.2876820724517809,2.0176579661024263e-05,266.0291099257834,24.001618597425207,24.001618597425207,24.001618597425203,-2.220446049250313e-16,15.051066027965593,17.88326683237443
0,48,-1.9008181267693827,-0.15503759784548646,0.00043110888038233597,233.9235197404402,30.33677282405489,30.33677282405489,30.33677282405489,0.0,18.564656001835996,21.396856806244834
0,49,-2.6906356709767683,-1.247457916265673,0.002008179580482272,249.38994030300603,24.10621256237642,24.106212562376424,24.10621256237642,-2.220446049250313e-16,15.607771644652587,18.16400096311362
0,50,-1.7523421708234217,-0.22684009831905425,0.00010156275310979623,229.16076326942166,21.272570904450557,21.272570904450554,21.272570904450557,2.220446049250313e-16,13.240524361769271,16.07272516617811
0,51,-2.60192141817791,-2.126240359045707,0.0014268328321112023,184.5753079062326,12.058770240474432,12.058770240474432,12.058770240474432,0.0,7.022957160867682,9.282754590713829
0,52,-2.210228116308695,-1.1688413748933215,0.0017353679211915551,165.20255801926493,12.401583116286067,12.401583116286067,12.401583116286066,-2.220446049250313e-16,8.395009824104191,10.334636423256192
0,53,-3.7499035099731484,-1.9756842764726417,0.40143203923826176,0.14134439325020698,1.0724236718128042,1.0724236718128042,5.507665098761002,0.8052852429146327,-24.435366036411097,-22.17556860656495
0,54,-2.5260932482592895,-0.8921340752188005,0.001792935874796564,245.9367893199454,10.706569588952702,10.706569588952702,10.7065695889527,-2.220446049250313e-16,4.245202852076938,6.8014321705379714
0,55,-2.331444345612942,-1.3862943611198906,0.0007664071946003048,261.01991156318627,7.289825040219892,7.289825040219892,7.289825040219893,1.1102230246251565e-16,-1.1360889739354523,1.4201403445255814
0,56,-3.648973958675966,-0.6827376151338901,0.27150123808677495,0.05252350474608347,0.572587627658773,0.5725876276587729,22.16044570745455,0.9741617278272449,-45.282851457496356,-42.19249656853723
0,57,-0.6923946537733235,-0.05465841253786397,0.08070423131430515,230.79308125666137,13.025978089991286,13.025978089991288,13.025978089991288,0.0,4.709711293788332,7.8000661827474564
0,58,-2.3970340286082976,-0.4477732039709744,0.3681010474828976,9.994579660395043,11.192405495916464,11.192405495916464,25.440972090634517,0.5600637642286994,2.2823479254209946,5.372702814380119
0,59,-5.871826878343252,-0.5400376966922252,0.6073047534695772,28.50561381309298,0.5465098351124628,0.5465098351124628,99.15469493876014,0.9944883110633339,-50.43607742363853,-47.10322404741366
0,60,-2.9514869943750934,-0.6734480215610804,0.521058800973828,12.066854825993676,11.134955123460418,11.134955123460418,30.595435991284674,0.6360582955368804,2.200008771805547,5.290363660764672
0,61,-1.4617759065144804,-0.21851238193864134,0.0004252874679535612,242.5164165309456,21.0912009121439,21.091200912143897,21.0912009121439,2.220446049250313e-16,13.112086010324877,15.944286814733715
0,62,-2.77255081805183,-1.9432611408837293,0.00011651140857305009,249.96157809904182,5.803295710638734,5.803295710638734,5.803295710638734,0.0,-4.328838864579117,-1.7726095461180833
0,63,-4.75402169021651,-1.570601162228058,0.4308029108448568,0.29565669800113126,0.19529106709697489,0.1952910670969749,18.14362975223535,0.9892363838017079,-46.57677600697306,-44.31697857712692
0,64,-0.8255749737156869,-0.12410269746756696,0.13752973013201686,214.3998245986724,12.9966278627141,12.996627862714103,12.9966278627141,-2.220446049250313e-16,4.67361930235471,7.763974191313834
0,65,-5.206612704615101,-1.4089000081542469,0.3498584485200167,0.05596675957097874,4.670151420937835,4.670151420937836,37.74295297375834,0.8762642810650013,-9.502880586450487,-6.670679782041647
0,66,-2.1763891101534742,-0.5662691724261586,0.0004672023912621892,227.7095113685094,22.634281033112035,22.634281033112035,22.634281033112035,0.0,13.550030314252444,16.64038520321157
0,67,-3.600804658820721,-1.2213774498168566,0.22100074347678778,1.0980229865105415,3.2620603263190695,3.2620603263190695,16.816114412803525,0.8060158104160264,-12.393776646983547,-9.837547328522513
0,68,-0.7057973819542208,-0.04472059684250942,0.026524694641361757,248.45438391913135,14.518464128261977,14.518464128261977,14.518464128261975,-2.220446049250313e-16,6.44532008434664,9.535674973305765
0,69,-5.046154181380533,-0.6174009777589404,0.9871696099024152,0.029638239923651888,0.8276855211041863,0.8276855211041863,33.79589696980241,0.9755092897269824,-39.38737159057177,-36.29701670161264
0,70,-2.2786527274987,-0.84413482219032,0.3663253501718928,10.767836818478823,11.48986002533632,11.48986002533632,18.545317003247217,0.380444129193128,5.233706118152118,7.789935436613152
0,71,-3.2353754329783553,-1.2530412617532336,0.10549670610685502,233.4296571688368,98.29155508393706,98.29155508393706,98.29155508393704,-2.220446049250313e-16,36.19831869104339,39.03051949545223
0,72,-1.5946348069571463,-0.25093253024304,0.0041454642634293215,146.4618595653384,26.550587251863362,26.55058725186336,26.55058725186336,0.0,15.57925487572325,18.912108251948112
0,73,-4.64689918565505,-1.734924153371756,0.6105235670639924,7.872348328774592e-09,0.8662099245965236,0.8662099245965236,18.633926427660708,0.9535143638159536,-42.60630272383958,-39.273449347614715
0,74,-2.120993234324592,-1.5619030431238712,357.380731832787,7663.591074788885,7.547062978531087,7.547062978531087,7.547062978531086,-2.220446049250313e-16,-2.3033758448675314,0.5288249595413088
0,75,-3.835164034969674,-1.0381511180887553,0.5924372156677975,0.0003718635319824859,0.4919903305248735,0.4919903305248735,15.599449716583859,0.9684610457763881,-47.71015901323951,-44.619804124280385
0,76,-2.221883460481557,-1.0042748715864085,0.012983028295112886,252.92658468759075,14.472967002798386,14.472967002798384,14.472967002798384,0.0,6.3951014799784405,9.485456368937566
0,77,-3.7953123120738326,-1.591088486883123,0.4319113193438129,1.4520420076769014e-05,0.20789229743280613,0.20789229743280613,8.749907248850768,0.9762406284409345,-56.18178002937967,-53.349579224970824
0,78,-2.5074256454225763,-1.8892615204137926,466.40580432231394,6630.257833696289,7.323522892967554,7.323522892967554,7.323522892967553,-2.220446049250313e-16,-4.503955848136181,-1.4136009591770566
0,79,-0.6678139952440763,-0.06650649744138842,0.00970852120099197,152.58514917191303,23.926997852993797,23.926997852993797,23.926997852993797,0.0,13.123442254109229,16.684929285693887
0,80,-4.129818956242782,-0.45825153914605643,1.757492264834847,0.3468547379751046,1.4583286833103484,1.4583286833103484,30.75842377361443,0.9525876652833768,-37.23545287624545,-33.6739658446608
0,81,-2.1842264467346664,-1.0042748715864085,0.03713592562332946,282.4885114107623,12.523880497278471,12.52388049727847,12.52388049727847,0.0,4.0807766285051885,7.171131517464313
0,82,-4.423712283006701,-0.8298466658032441,1.4808091969063208,1.3726290182896448,1.3303460023982998,1.3303460023982998,33.86345210758452,0.960714400936686,-35.31216281911055,-31.979309442885683
0,83,-3.151667074404037,-0.6965251602744886,1.9946479409009048,1.7813182945770971,3.7667210697697135,3.7667210697697135,16.753035569949034,0.775161877139071,-17.61914388474689,-14.286290508522026
0,84,-2.7008766102850745,-2.255473952111028,393.93803567433883,10521.513255374628,6.76978332022242,6.76978332022242,6.76978332022242,0.0,-3.933716808486869,-1.1015160040780287
0,85,-4.619388170264355,-2.061034710264321,0.5198530241908059,0.27943801426713044,1.099765183303888,1.099765183303888,14.474885648552512,0.9240225304706386,-31.194302707142917,-28.362101902734075
0,86,-0.5473205991912655,-0.09237332013101504,0.005823477209177863,187.70911308518157,13.372694063482601,13.372694063482601,13.372694063482601,0.0,3.9200259656905194,7.252879341915384
0,87,-4.706819362528555,-1.1747485598775733,0.7257562490733696,0.013657436635447384,1.953402335869198,1.9534023358691979,24.844579860562447,0.9213751109162457,-28.781891971893515,-25.44903859566865
0,88,-1.627105982479694,-0.4436168740725391,0.0009783415462609746,158.3530430328228,21.155999108986,21.155999108986,21.155999108986002,2.220446049250313e-16,11.718072839529427,15.050926215754291
0,89,5.694210034136046,9.775646305250458,0.015283834137366448,0.0,5.300346907062141,5.300346907062142,30.061663283988786,0.8236841768537414,-0.03135300241622119,1.5602280887772615
0,90,5.640788956158255,9.74455708103275,0.016092521805466387,0.0,4.87464446612999,4.87464446612999,29.90230314108893,0.8369809695550938,-0.9523291113597114,0.6392519798337712
0,91,6.778649969978229,9.878693445793571,0.010393910997996691,0.0,1.4318575877997552,1.4318575877997555,15.846195044953356,0.9096402900672507,-14.428149249724768,-12.836568158531286
0,92,6.155525109799604,9.962265495644651,0.014511964690461676,0.0,6.105065070302036,6.105065070302035,27.656175530316418,0.7792512900560049,1.5234584255699062,3.115039516763389
0,93,6.908181272478423,9.731521185533856,0.010866104343430827,0.0,0.29194638166693004,0.29194638166693004,4.505929866162437,0.9352084052929186,-18.48501327746434,-18.167247110744995
0,94,6.554272926300069,9.874364423698214,0.01778918371643501,0.0,2.2112580582923673,2.2112580582923673,17.299222600539412,0.8721758711733429,-9.647670282970495,-8.056089191777012
0,95,6.771590397091379,9.921697426184883,0.02009052147207835,0.0,0.14993932526024953,0.14993932526024953,9.819979473224727,0.9847311976904762,-34.00109657976421,-32.79075620778802
0,96,6.7111169406305695,9.829701052756102,0.016381339585573196,0.0,1.5992565164301364,1.5992565164301364,14.625708551555974,0.8906544246528146,-13.21192071657693,-11.620339625383448
0,97,6.156864583819051,9.86065715089563,0.018843257538528002,0.0,2.995546810024565,2.995546810024565,21.464027868101905,0.8604387383191808,-6.30845331956624,-4.7168722283727575
0,98,5.891249743451739,9.820601738328497,0.026632076951226713,0.0,4.205697566437527,4.205697566437527,23.07604580556737,0.8177461770585127,-2.576006137096643,-0.9844250459031603
0,99,6.680155219313761,9.78880861076353,0.03275957337244684,0.0,0.3059890626145294,0.30598906261452946,10.448523564853728,0.9707146123837246,-36.02935084655595,-34.08972424740395
0,100,6.426838906430752,9.687008010940165,0.028373677594039526,0.0,1.3654842538310525,1.3654842538310525,13.347303000533007,0.8976958675639173,-18.080770232245655,-16.141143633093655
0,101,6.700276720827338,9.731727851750504,0.029142164617625532,0.0,0.5823733371078644,0.5823733371078644,10.91070914904655,0.9466236952014475,-32.372707981761685,-30.11291055191554
0,102,6.14894265894654,9.805490892687663,0.030849969447927617,0.0,1.2249425459218068,1.2249425459218068,14.876954957808156,0.9176617426485588,-22.706720406089875,-20.446922976243727
0,103,6.620152795055622,9.764343862015568,0.031638914119274775,0.0,0.23480144320498753,0.23480144320498753,10.808572601713431,0.9782763689658923,-44.18153722573629,-41.92173979589015
0,104,7.878033984361741,9.341939524163898,0.007529736353170335,0.0,1.915102045814435,1.9151020458144348,5.049384390952707,0.6207256375161612,-16.89731983202235,-14.637522402176204
0,105,7.9443462974818075,9.367936850261056,0.004671287976867777,0.0,1.7505704925046635,1.7505704925046635,5.012417669341807,0.6507532675874285,-18.065099150144885,-15.805301720298738
0,106,8.094494251734075,9.366436602840219,0.004620776337359134,0.0,1.7977713411506953,1.7977713411506953,4.388912568957447,0.590383423478007,-17.7192208454728,-15.459423415626654
0,107,7.193969062875141,9.394866762901845,0.01435823097234934,0.0,2.2002624984029473,2.2002624984029473,8.867679992289593,0.7518784506978076,-20.792102955997244,-17.959902151588402
0,108,7.620753607064821,9.336779979567465,0.01506843722725626,0.0,1.2705621874246282,1.2705621874246282,4.695495276365112,0.7294082705566688,-18.94536616002714,-17.005739560875142
0,109,5.942499553778476,8.040110991069861,0.010620154517341884,0.0,5.91904391297104,5.9190439129710395,11.624610152159908,0.49081785664259436,1.1830762805424824,2.774657371735965
0,110,5.942599153983958,8.118652116771262,0.008487858979800311,0.0,9.796519992737743,9.796519992737743,16.43945028175465,0.4040846971865947,6.72545141735607,8.317032508549552
0,111,5.822534476657103,8.428686814512867,0.011573671484276904,0.0,6.581285906669328,6.581285906669328,15.710941461280372,0.5811017485560039,2.3496836799017276,3.9412647710952102
0,112,5.597176108578665,8.362784745787652,0.010800552988587953,0.0,6.87513833390519,6.87513833390519,17.98326586698692,0.6176924489268469,1.3160613782900548,3.255687977442056
0,113,6.3231809604324125,8.222695560386228,0.007430084394013603,0.0,3.7953579872276935,3.7953579872276944,9.079880498254562,0.582003530998312,-5.813534945248339,-3.8739083460963375
0,114,0.04626156489309934,6.713178294573642,0.04041462305274823,135.6551388508011,0.11699559468484255,0.11699559468484255,48.43632704250082,0.9975845485851521,-31.085592170461908,-30.296693861117028
0,115,0.2688573751557665,5.496249062265554,0.04810313559795332,147.84945615715597,0.2234349640949772,0.2234349640949772,37.86010768563291,0.9940984065351783,-20.624611498744397,-20.306845332025055
0,116,0.03788426340878191,7.194454863715928,0.09349772181998306,49.209569124479806,1.039276670473905,1.039276670473905,117.18827628820712,0.9911315644926976,-28.407453146405388,-25.851223827944352
0,117,0.04676168810863777,7.296699174793699,0.18537236207027874,45.0682201816573,0.20221281597628885,0.20221281597628885,80.20081592950469,0.9974786688435435,-35.95962850983749,-34.36804741864401
0,118,1.4712428239846762,7.050887721930484,0.17652628967755168,32.115010994176366,1.5106525221854783,1.5106525221854783,40.03648522297004,0.9622681033619112,-8.06214597359213,-7.273247664247252
0,119,1.152788186657504,6.744811202800702,0.3536420837616683,11.041907773476856,0.42411079480359465,0.4241107948035947,39.725656734402556,0.9893240079669643,-19.494866140502268,-18.705967831157388
0,120,0.007042485529377167,6.497652582159628,0.03449873220024813,97.19183186564985,0.10766987173261423,0.10766987173261422,48.68204335559524,0.997788304181356,-37.31270569450332,-36.102365322527135
0,121,4.359546164224489,6.13380281690141,0.034242894130172896,574.5239671164088,18.348546547936568,18.348546547936568,18.34854654793657,2.220446049250313e-16,14.706745369631308,13.873783246543528
0,122,0.01877966691836954,7.1862284820031315,0.0825472156542868,59.61672322851382,1.0459625365734602,1.0459625365734602,89.97659364154113,0.9883751707611816,-24.760153508622324,-22.50035607877618
0,123,0.05518481417468843,7.358372456964008,0.1269217688359101,10.192552829025708,0.280374120477636,0.280374120477636,77.8399389959597,0.9963980685995631,-41.87553714725725,-39.6157397174111
0,124,0.9107981320512332,7.659624413145542,0.18707746347229248,17.568841364086676,0.3050606678053663,0.3050606678053663,75.39509356609148,0.9959538392569545,-36.065815133267165,-34.126188534115165
0,125,0.7347417840125551,7.835680751173707,0.33148516222130975,10.798040049218402,0.5217366674124988,0.5217366674124988,53.94873151270692,0.9903290280830864,-17.630351778531,-16.84145346918612
0,126,-0.9249606490436311,3.0428743961352644,0.026438043810123046,25.1337747223736,1.3911443297379835,1.391144329737983,16.84854080608659,0.9174323553743344,-11.724584257387956,-10.514243885411773
0,127,-2.561367259808343,5.567028985022535,0.05678795954824034,26.08480528990443,0.05179382617737904,0.05179382617737904,24.46577349696443,0.9978830088415637,-26.344761301480588,-26.561120705259334
0,128,0.014492714014741644,5.805555555555555,0.06654436843900324,114.71436498289412,0.5658412289704947,0.5658412289704947,65.04599335412207,0.9913009057162068,-32.747084453118674,-30.48728702327253
0,129,0.25603864819199246,5.855877616747182,0.1223962725135439,32.42772966222118,1.0665008892179226,1.0665008892179226,50.16583185527485,0.9787404922877645,-21.046282685044005,-19.106656085892006
0,130,-1.499950937979133,7.1843800322061195,0.2169438827320136,1.0590668605575924,0.5276480552918541,0.5276480552918541,72.27690685472676,0.9926996314832288,-25.40943157499943,-23.817850483805948
0,131,0.2560386505868069,7.695652173913045,0.34293610736471236,7.573191950629104,0.2107357809641615,0.2107357809641615,57.164402903218374,0.9963135138257116,-25.789372574024902,-25.000474264680022
0,132,0.020320241274212704,6.0539021611622434,0.05816289809073116,88.69068131822294,1.2651888735816672,1.2651888735816674,62.49931756351849,0.9797567569870528,-15.789412400434024,-14.197831309240541
0,133,0.1441888885599631,7.012964383351046,0.06297724855195597,69.02200967317091,1.09230592325783,1.09230592325783,45.98365184115997,0.9762457769332685,-5.003334130245461,-5.219693534024208
0,134,0.09150582280228353,6.17210247097395,0.08898604960748457,78.80408950262569,0.5527593169291273,0.5527593169291273,37.66938299553162,0.985326032098941,-20.954176967875064,-19.74383659589888
0,135,-0.011794775495554608,7.419184931186373,0.15944653363293138,27.210332294178176,0.8077532492639243,0.8077532492639243,105.68900671093952,0.9923572633105244,-28.119824118771824,-25.86002668892568
0,136,-0.021705791263311007,8.477165172752613,0.21286358226496627,4.523766203584542,0.8163696417664866,0.8163696417664866,98.75671496923982,0.9917335277705343,-24.253536208182453,-22.313909609030453
0,137,0.687537576239634,8.205045970442562,0.35751861112844074,7.321566994430787,0.5061408246036103,0.5061408246036103,67.39221199346805,0.9924896243997353,-17.903484246326435,-17.114585936981555
0,138,0.1750782476196721,5.691510172143904,0.06225589996622527,121.66653828038986,0.45119902005175305,0.4511990200517531,57.827372782241575,0.9921974836769636,-27.13116225817145,-25.539581166977968
0,139,0.03325508607198667,4.90414710485127,0.0795952020048698,125.36249728857791,0.12302667509142068,0.12302667509142068,27.136552141924145,0.9954663851749481,-20.28884957861283,-20.505208982391576
0,140,0.32668231952930404,5.351623630672876,0.08026654124333454,94.00236690088191,0.046490801455786546,0.046490801455786546,41.3424071046147,0.9988754694099417,-52.13035684602009,-50.53877575482661
0,141,0.04303575144157128,6.032211789254001,0.14604471040854383,31.051299674823753,0.6439112033750033,0.6439112033750033,71.65436205639776,0.9910136496244543,-31.066869436453544,-28.8070720066074
0,142,-0.08878968212104613,6.729916536254525,0.17075087625280005,1.8002191206363936,0.4104255022075053,0.4104255022075053,60.046966724708525,0.9931649253143936,-32.50560996354814,-30.56598336439614
0,143,0.26224579411612603,6.537558685445977,0.34394225062255024,10.738985169789826,0.06099485382050153,0.060994853820501516,36.8913566164852,0.9983466356508764,-31.011258589166445,-30.6934924224471
0,144,0.1905982903965941,7.573076923076899,0.049843867139387044,125.10523661433129,0.5784692201821752,0.5784692201821752,79.28354883483033,0.9927037925435542,-20.499550330117568,-19.289209958141385
0,145,5.892165238837932,7.145726495726472,0.023566233553137472,916.898589139638,12.50768561131797,12.50768561131797,12.50768561131797,0.0,12.407503010260958,11.574540887173178
0,146,-0.012393600094991677,6.372934472934455,0.1081046070998335,114.94372522455613,0.6529744726664095,0.6529744726664095,94.26395842815899,0.9930729147857285,-30.885165804235953,-28.625368374389808
