,ID,a,b,c,d,chisqr,RSS,TSS,Rsqrd,aic,bic
0,1,-4.94870708468462,0.022758521402119702,-4.920730740492367e-05,3.548749929146196e-08,0.26724486032969386,0.26724486032969386,21.53540744930885,0.9875904432753944,-122.25024519168016,-116.92142715097935
0,2,-2.451340180623051,0.017486767708059885,-4.6759734744144545e-05,3.7701870245040445e-08,0.8989572802075072,0.8989572802075072,5.510476297897051,0.8368639602804255,-88.28427970140136,-82.95546166070055
0,3,-4.573704755632955,0.035499272439950616,-9.426881799186698e-05,7.524183238093428e-08,3.154995852257261,3.1549958522572608,21.83487514151311,0.8555065768954689,-53.13008520751611,-47.80126716681529
0,4,-5.178857787224438,0.038240480331882105,-9.410373268025645e-05,6.89747022980889e-08,1.5574442394898318,1.5574442394898318,27.79511490192164,0.9439669796298573,-80.7445363574261,-75.13974683077748
0,5,-5.905079856266981,0.004069771473475921,-1.1722871794985949e-05,6.147805297753721e-09,10.395123972704686,10.395123972704686,13.130425590286125,0.20831781870079003,-15.835751955509135,-10.803365803423207
0,6,-3.8726687658122825,0.015629634015927207,-2.9522507290720467e-05,1.9301324665549113e-08,0.10532308474070746,0.10532308474070745,15.540904047403107,0.9932228469837115,-148.32196064065312,-142.9931425999523
0,7,-4.9144685395298655,0.02920564492653877,-7.18827421905666e-05,5.396054167907099e-08,0.4276373349139885,0.4276373349139884,16.989038909763334,0.9748286329094089,-109.08716043107641,-103.7583423903756
0,8,-5.887882524523706,0.024766315990600335,-4.901136552768581e-05,3.132240298648551e-08,0.3141322944574558,0.3141322944574558,27.57783669390571,0.9886092481457447,-117.7240760174337,-112.39525797673289
0,9,-3.987929804630089,0.01085597430732932,-2.1002010063744614e-05,1.3361164085762656e-08,0.12630372816012247,0.12630372816012247,6.058293092591185,0.9791519284013211,-143.2355667744823,-137.90674873378148
0,10,-4.469636334581882,0.014484999007159483,-3.099275499939388e-05,2.151511859207018e-08,0.21985045918495133,0.21985045918495133,7.9091817380562865,0.9722031347279446,-127.71634173732079,-122.38752369661998
0,11,-4.930261576746447,0.026245194856025954,-6.241802847967157e-05,4.619299271447217e-08,0.23848059718795056,0.23848059718795056,16.620497114226275,0.9856514161069332,-125.43881139814295,-120.10999335744214
0,12,-4.629861576393927,0.019876547886324387,-3.953691460965815e-05,2.569185570634486e-08,0.15806352801206014,0.15806352801206014,18.390469566409408,0.9914051390889569,-136.9549573056363,-131.6261392649355
0,13,-3.2001904329941717,0.017677333290657155,-4.2606235232860255e-05,3.190506379455505e-08,0.22389081228950658,0.22389081228950664,7.243937993719612,0.9690926658285015,-127.20643643579612,-121.87761839509531
0,14,-3.9080660600913997,-0.00816044298245714,1.463209387313988e-05,-4.967160795983897e-09,1.740331422111675,1.7403314221116752,4.588686694749135,0.6207343107335813,-69.7876103930344,-64.45879235233359
0,15,-5.581249709661375,-0.0011760569712299912,1.4166589937656874e-06,8.769096635403777e-09,1.3366306392368261,1.3366306392368263,18.37645708694765,0.9272639642716439,-77.17747031016962,-71.84865226946881
0,16,-5.780233053487932,0.03935421864509425,-9.580586398497507e-05,7.226324554408045e-08,1.2125753633816876,1.2125753633816876,34.19831123287703,0.9645428291729224,-79.90482436150596,-74.57600632080515
0,17,-4.401663015440917,-0.01087733363423716,3.165639471537902e-05,-2.9879297202037976e-08,5.053528102686238,5.053528102686238,8.555268564793543,0.409308069710119,-37.2452562762318,-32.06190881221448
0,18,-3.9811857209209047,0.004292552852308567,-6.502165420829519e-06,3.1403444587698587e-09,0.1252921058773345,0.1252921058773345,1.807395567183851,0.9306780938538234,-143.46073406847805,-138.13191602777724
0,19,-5.517137448400581,0.017489264380539975,-2.7622630706132453e-05,1.4334739283698945e-08,0.3368286467751053,0.3368286467751053,26.678064498861715,0.9873743221968192,-115.77079273049797,-110.44197468979716
0,20,-3.9546915465272887,-0.009408004786036287,2.0393135410295118e-05,-1.0837579274309758e-08,1.9157662469960184,1.9157662469960182,4.627366574647145,0.5859921153659405,-67.09843148060969,-61.76961343990887
0,21,-17.887991990809038,0.11361720674573378,-0.00033650875499714977,2.930580082849762e-07,8.106675798640566,8.106675798640566,15.119738769354042,0.46383492980236807,5.901028019122199,7.111368391098383
0,22,-3.921081774993744,0.012406147054045968,-2.0303835267959397e-05,1.2075477716102921e-08,0.10723201293230218,0.10723201293230218,15.019890519144555,0.9928606661416325,-147.81901879603643,-142.49020075533562
0,23,-3.128779267498265,0.02417525881521083,-8.568448309029597e-05,9.187487825978617e-08,0.2131209131693157,0.21312091316931567,5.998491330556803,0.9644709141974316,-88.39877893653242,-84.22068918563873
0,24,-1.9928326179987013,0.027430501591365543,-0.00011110202986610146,1.3152065003374071e-07,5.7885666942756515,5.788566694275651,23.081145871478814,0.7492080017817254,-36.136954336155156,-30.80813629545434
0,25,-3.063245546664921,0.04120983213847268,-0.00017815495378092206,2.1241980175122422e-07,5.522352159839676,5.522352159839676,20.90418010399898,0.735825460153625,-32.281608967108504,-27.249222815022577
0,26,-3.1119869336516497,0.03989419334001294,-0.0001826113826662623,2.259418487948436e-07,8.658213349094,8.658213349094,22.12054194564551,0.6085894563357028,-20.589291833967792,-15.556905681881863
0,27,-4.62633872093968,0.0342250430976525,-0.00012128221678820776,1.2427704586146025e-07,0.8633246221608621,0.8633246221608621,15.696840428804736,0.9450001020220219,-63.23615304359507,-58.8719832301618
0,28,-3.134142705739304,0.03370418039177394,-0.00012075624187243898,1.2488432425526466e-07,0.6931319731556302,0.6931319731556302,18.176108293873057,0.9618657656551663,-72.54666875716048,-68.00469189344388
0,29,-4.478986403704803,0.045062416765294364,-0.0001808351266041562,2.0778141411259584e-07,3.0029928233541807,3.0029928233541803,26.385492736714454,0.8861877300030245,-38.82535078539397,-34.283373921677374
0,30,-3.768775598934715,0.03402243882174335,-0.000131622733283792,1.5023975473551887e-07,2.849461584709058,2.849461584709058,18.897247004352074,0.8492128729622457,-40.03237561425959,-35.490398750542994
0,31,-2.383857294440034,0.012473441517598214,-4.914308227129167e-05,5.452171819091642e-08,0.5081153100581927,0.5081153100581927,1.5286341009851472,0.6676017434579462,-70.15295543821142,-65.97486568731773
0,32,-3.7169600723187246,0.033812844249705966,-0.0001463678709696106,1.7344759524971417e-07,8.39368972639505,8.39368972639505,22.284244274625813,0.6233352308046358,-19.284890609414227,-14.409387309941424
0,33,-3.7033524570357397,0.0328551714279399,-0.00013074878810064155,1.4686119662719497e-07,4.105463529190317,4.105463529190317,15.838015191555218,0.7407842157280329,-31.63303790770525,-27.091061043988653
0,34,-4.16095205966279,0.04281883908338328,-0.00016999920397068596,1.894398497722217e-07,5.715224030878802,5.715224030878802,22.979491903045457,0.7512902350063986,-24.024296535780266,-19.482319672063667
0,35,-1.8091127047667936,0.02470430239340368,-9.951653684069137e-05,1.1633186629668907e-07,4.519227653637109,4.519227653637109,20.757547872896293,0.7822850906422338,-54.636633492646126,-48.77368988144722
0,36,-2.9809433191079906,0.038157175530075124,-0.000157029540465984,1.8061614171231573e-07,3.8723776259503535,3.872377625950353,21.215964717095975,0.8174781266095356,-38.62517832115358,-33.74967502168077
0,37,-4.635437722726738,0.05964666334856152,-0.00023889885797175644,2.7825561137546394e-07,7.987149303922826,7.987149303922826,31.75687016633497,0.7484906647888149,-16.326186964435465,-11.784210100718866
0,38,-4.581040631947318,0.06143496729038056,-0.0002561972818206251,3.012368397020767e-07,10.776306884359254,10.776306884359254,49.280360328652904,0.7813265403805576,-9.43731887061929,-4.895342006902691
0,39,-3.294181855382038,0.04384832997204188,-0.00017772610557632582,2.026184929237949e-07,4.671283243808107,4.671283243808107,21.461007397864385,0.7823362549013915,-28.663389141427068,-24.12141227771047
0,40,-3.233701971336471,0.019675050515984557,-8.042744294669756e-05,9.063241791455982e-08,0.4814416838443858,0.4814416838443858,2.9880491791598214,0.8388775903682558,-71.28534473258044,-67.10725498168675
0,41,-4.73270512551368,0.042706998137126875,-0.00016118010776110454,1.808571446997638e-07,1.9664057201253637,1.9664057201253637,17.7019122957138,0.8889156331092266,-45.126371861203545,-40.76220204777028
0,42,-2.112932643735694,0.028793100093376555,-0.00011875491303160085,1.414206797957531e-07,9.388150792633635,9.388150792633635,32.10805256010572,0.7076075923614744,-31.241202005292145,-25.378258394093237
0,43,-5.420999274312244,0.039552241540700986,-0.00012898566445271575,1.3369505011043396e-07,1.4989813077608642,1.4989813077608642,24.3233318100068,0.9383726983017938,-47.43447045822012,-43.25638070732643
0,44,-3.5197844093471886,0.0364460967634178,-0.00013321145714846898,1.3627895385187812e-07,0.42288097590713036,0.42288097590713036,18.81115131840496,0.9775196653969085,-83.91165093476731,-79.36967407105071
0,45,-4.273799866843994,0.09132465949588124,-0.0008192087120424908,2.2680099817833304e-06,1.2754832009362431,1.2754832009362431,15.248982723481188,0.9163561777158953,-18.898978742156245,-16.959352143004246
0,46,-3.38930214011162,0.05645335268222781,-0.00031148374902157424,5.518157588582769e-07,0.41079134109698734,0.41079134109698734,21.87225807291858,0.9812186131067274,-55.28901479701197,-51.95616142078711
0,47,-4.23000057396562,0.09412760012982359,-0.0006677704097389443,1.3849046334065005e-06,0.8934098323743144,0.8934098323743144,24.001618597425203,0.9627771006881113,-34.311400984885644,-31.479200180476802
0,48,-4.656071809144759,0.11218428019377541,-0.0008683476813209494,1.9233135559821254e-06,2.203186236301693,2.203186236301693,30.33677282405489,0.9273757215680264,-20.77218398903837,-17.939983184629533
0,49,-4.847847980210503,0.12051275182293923,-0.0011923460821500736,3.5491831518710444e-06,1.674234689535544,1.674234689535544,24.10621256237642,0.9305475845613096,-21.73181638727261,-19.175587068811573
0,50,-3.3233499474884423,0.1393445802189701,-0.0017538634996744223,6.39832021508361e-06,2.1993341263592514,2.1993341263592514,21.272570904450557,0.8966117383630807,-20.798433345826048,-17.966232541417206
0,51,-4.024532018554203,0.12122981292700365,-0.0015381873439104655,5.505047873046572e-06,1.058803436592754,1.058803436592754,12.058770240474432,0.9121964001736302,-24.601528964588127,-22.34173153474198
0,52,-3.7678451229736916,0.11250761982128377,-0.0014087435678840124,5.267871315109947e-06,0.8449698316603933,0.8449698316603933,12.401583116286066,0.9318659703573846,-23.840332050728207,-21.900705451576208
0,53,-3.3281014783656646,0.09350546569977741,-0.0012802198927851457,4.638089956442348e-06,0.8503992522051613,0.8503992522051613,5.507665098761002,0.8455971383596896,-27.450982953894908,-25.191185524048763
0,54,-3.636699881597919,0.11639339814497625,-0.0015243168073470876,5.303331745505944e-06,2.041049283424308,2.041049283424308,10.7065695889527,0.8093647767880467,-18.958306191241185,-16.40207687278015
0,55,-3.33351157639938,0.08860797974514924,-0.0010983939048438912,3.822765677221912e-06,0.8444626402070252,0.8444626402070252,7.289825040219893,0.8841587232138081,-31.313569571888593,-28.757340253427557
0,56,-3.633927473184675,0.1278299977914376,-0.0015749023045984966,5.822502848617645e-06,0.8710623929316372,0.8710623929316372,22.16044570745455,0.9606929208721365,-38.57008629214667,-35.47973140318754
0,57,-1.6694081054028813,0.11109084905800334,-0.00165961204512809,6.777384537184056e-06,6.320497706648621,6.320497706648622,13.025978089991288,0.5147774959405871,-6.860652258075511,-3.7702973691163866
0,58,-3.330652811415667,0.1775299366769318,-0.002472379895832602,9.514629826735925e-06,5.0189197272740795,5.01891972727408,25.440972090634517,0.8027229577001236,-10.549984087419979,-7.4596291984608545
0,59,-6.5069082019210605,0.10935366057615395,-0.0003116812563123527,-1.2941022174083088e-06,4.98746573539672,4.987465735396718,99.15469493876014,0.9497001555148037,-12.846852343315401,-9.513998967090536
0,60,-3.949037374244018,0.1978542366534325,-0.0027681958409510876,1.0738509836542561e-05,4.422658318013208,4.422658318013208,30.595435991284674,0.855447122267745,-12.573564440345741,-9.483209551386617
0,61,-3.064244048244546,0.1565815702235277,-0.0021631008450469285,8.436542594662684e-06,3.999393340080453,3.999393340080454,21.0912009121439,0.8103762153354823,-11.828612746967533,-8.996411942558693
0,62,-3.6603509202672484,0.08628699330040385,-0.001140221189367337,4.12717661527401e-06,1.092207348472765,1.092207348472765,5.803295710638734,0.8117953309753791,-27.711992270690004,-25.15576295222897
0,63,-4.438657598585459,0.13306508522081126,-0.001665776808862949,6.141358193055812e-06,1.1353121059918092,1.1353121059918092,18.14362975223535,0.9374264068714291,-23.694542893993724,-21.434745464147575
0,64,-1.8331849540246108,0.11412073599328613,-0.0016906101749005272,6.860088481744466e-06,5.640543457167101,5.640543457167101,12.9966278627141,0.565999464111056,-8.681732859490769,-5.591377970531644
0,65,-5.177588934078529,0.16313812274902,-0.002046429357881362,7.757223894732556e-06,4.689914630392775,4.689914630392775,37.74295297375834,0.8757406545891216,-9.439537319268656,-6.607336514859815
0,66,-3.7097677480786233,0.14663657638076097,-0.0018548428474901293,6.662357750384915e-06,2.6454598622309478,2.6454598622309478,22.634281033112035,0.8831215421262613,-20.79590097735525,-17.705546088396126
0,67,-3.724062560810812,0.10976755666053536,-0.0013548285614831213,4.9967172449045e-06,3.1618831599696984,3.161883159969699,16.816114412803525,0.8119730228784426,-12.830453599436957,-10.274224280975924
0,68,-1.7332857303997034,0.11551085149485481,-0.0017256249390642376,7.0703822265859865e-06,6.997230090753569,6.997230090753568,14.518464128261975,0.5180461218943538,-5.233189645053013,-2.1428347560938885
0,69,-3.8590282825388496,0.2154083382275678,-0.0031194728136752416,1.2336775507770267e-05,7.327742524505611,7.327742524505611,33.79589696980241,0.7831765633842134,-4.494739701332222,-1.404384812373097
0,70,-3.3765070300944755,0.18305468767757027,-0.0027196429415734832,1.0817051257597479e-05,5.5158228717738425,5.5158228717738425,18.545317003247217,0.7025759726399909,-5.040110746822917,-2.483881428361883
0,71,-6.291898730917212,0.3036627681119905,-0.0043721176473645075,1.7576305040971783e-05,43.94517386834051,43.94517386834051,98.29155508393704,0.5529099745058149,24.123389111080826,26.955589915489668
0,72,-3.085439284993818,0.16301514604394093,-0.0022962403551905434,9.114981708955855e-06,5.158498547484928,5.158498547484929,26.55058725186336,0.8057105668303853,-12.273652363274746,-8.940798987049881
0,73,-4.0028439614958105,0.13365193503732123,-0.0018677379454145708,7.346643641193301e-06,4.0134940836781965,4.013494083678196,18.633926427660708,0.784613613279032,-16.540369372743605,-13.20751599651874
0,74,-3.112792493489701,0.10470647063942791,-0.001498535689092484,5.854424194109362e-06,1.7499127036548545,1.749912703654854,7.547062978531086,0.7681332846124671,-24.227264470552214,-21.395063666143372
0,75,-3.115693282028755,0.11569953872021735,-0.0016142822202911305,6.483698040237259e-06,3.6414095132568662,3.6414095132568667,15.599449716583859,0.7665680790402712,-15.683486186050857,-12.593131297091732
0,76,-3.3530899327162285,0.139339144791802,-0.001950652875783314,7.126533593279132e-06,3.479843027474601,3.479843027474602,14.472967002798384,0.7595625674540842,-16.409624584292484,-13.31926969533336
0,77,-3.338567179915338,0.1025070928188452,-0.001418636522260832,5.49963611439387e-06,1.256830910812961,1.256830910812961,8.749907248850768,0.8563606590254959,-29.19185197886535,-26.35965117445651
0,78,-3.388168632544171,0.09950371019112812,-0.0014475983185839433,5.789527433511152e-06,1.2083714339397573,1.2083714339397573,7.323522892967553,0.835001344079896,-33.33304306499217,-30.24268817603304
0,79,-1.6061275686590486,0.12887699407537473,-0.002027445608351212,8.483955257518947e-06,14.940613702669753,14.940613702669753,23.926997852993797,0.375575080732481,4.646806978173977,8.208294009758635
0,80,-2.5167455609632263,0.1841192592567482,-0.0029532096293595476,1.2246398688434056e-05,15.498356647185595,15.498356647185595,30.75842377361443,0.49612643478562823,5.306520277628113,8.868007309212771
0,81,-3.2584281723633794,0.13082038513418406,-0.0018144465488717698,6.5516150982113775e-06,2.69624024888856,2.6962402488885595,12.52388049727847,0.7847120747060408,-20.49168672113324,-17.401331832174115
0,82,-3.317530728556717,0.20460122072700887,-0.0032517986887866334,1.3558761055808422e-05,14.990809821719038,14.990809821719036,33.86345210758452,0.5573159589845393,5.861807842405394,9.194661218630259
0,83,-2.0267533986803867,0.13886529314388385,-0.0023317520563372546,9.699964493163765e-06,9.406701801822132,9.40670180182213,16.753035569949034,0.4385076207505033,-2.0604461699438534,1.2724072062810112
0,84,-3.5516296072765514,0.09638399278503701,-0.0014142363522061509,5.584995919931933e-06,2.160680684371836,2.160680684371836,6.76978332022242,0.6808345877308157,-21.064403460940888,-18.232202656532046
0,85,-4.207575865720813,0.13116157048172383,-0.0018520426213237903,7.250094077475473e-06,2.9723199772033917,2.9723199772033917,14.474885648552512,0.794656755889424,-16.280611241663316,-13.448410437254475
0,86,-1.3128617510457086,0.09680924415350417,-0.00151011285229433,6.314063776867946e-06,8.67205262143981,8.67205262143981,13.372694063482601,0.35151043011438043,-3.4428331339169223,-0.10997975769205759
0,87,-3.835540930229008,0.15308441617855043,-0.00211977330920709,8.307221897995325e-06,6.060991670518277,6.060991670518277,24.844579860562447,0.7560437043196164,-9.53277856117387,-6.199925184949006
0,88,-2.9810895571358875,0.15286030950288357,-0.0021921858714650036,8.710831663311905e-06,4.938508293835648,4.938508293835648,21.155999108986002,0.7665670021824675,-13.014550395548113,-9.681697019323249
0,89,6.17628596881926,0.0007636363014022979,1.529044998047999e-05,-1.2584163711321465e-08,5.058445376640269,5.058445376640268,30.061663283988786,0.8317310213725114,-0.5451968197676624,1.0463842714258202
0,90,6.016417367501252,0.0027953950032968042,1.0433101393165758e-05,-9.508650222478619e-09,4.93518000638698,4.93518000638698,29.90230314108893,0.8349565254856399,-0.8165673763176287,0.775013714875854
0,91,6.993319265581291,0.0016129173806534094,8.278657020389069e-06,-7.0277775384617606e-09,1.3326812004987818,1.3326812004987818,15.846195044953356,0.9158989778481106,-15.217726615828141,-13.626145524634659
0,92,6.099764193553041,0.006961227012332257,-3.49733238755902e-08,-3.0723435997318227e-09,6.183656922760756,6.183656922760756,27.656175530316418,0.7764095431061213,1.6641601461358242,3.255741237329307
0,93,6.644957362810833,0.006707730125032373,-3.090362019693104e-06,-4.988122088108705e-10,0.3603377139306462,0.3603377139306461,4.505929866162437,0.9200303323323727,-16.80124107756358,-16.483474910844237
0,94,6.314043931253378,0.012466704222283458,-1.3864126171303631e-05,4.925143324323601e-09,2.2192901830973333,2.2192901830973333,17.299222600539412,0.8717115656383234,-9.6077865192307,-8.016205428037217
0,95,6.4980942202414935,0.014028982175000336,-1.8272103550744518e-05,7.719739453973314e-09,0.13293746150971186,0.13293746150971186,9.819979473224727,0.9864625519969588,-35.20461568552492,-33.99427531354874
0,96,6.449002956775874,0.012282340630263709,-1.5651500836824927e-05,6.918741821920903e-09,1.583209075705808,1.583209075705808,14.625708551555974,0.8917516323995547,-13.322855675012367,-11.731274583818884
0,97,6.019240462082294,0.011338967451328943,-9.204129531081692e-06,1.5897802947897289e-09,3.3170518642392306,3.31705186423923,21.464027868101905,0.8454599535267673,-5.187007647748835,-3.5954265565553527
0,98,5.817811406141186,0.016072069123144572,-2.063695239575389e-05,8.664910828460845e-09,4.72145810784427,4.72145810784427,23.07604580556737,0.7953957039422603,-1.3035535972915167,0.288027493901966
0,99,6.711738282144688,0.018224428349900425,-3.274621564336162e-05,1.823394831084506e-08,0.8214687522952973,0.8214687522952973,10.448523564853728,0.9213794420621765,-24.178816352711706,-22.239189753559707
