,ID,a,b,c,d,chisqr,RSS,TSS,Rsqrd,aic,bic
0,197,4.177113427224862,0.05186361738048698,0.25375211534860914,-0.02188791965079201,0.5547536832206983,0.5547536832206983,29.221187989542322,0.9810153617498634,-9.74598858775656,-9.962347991535307
0,198,3.592055887412921,0.06293022260045786,-0.010239275845782153,0.003763168671984294,0.026137462142707894,0.026137462142707894,5.34582281536793,0.9951106755600712,-31.132070681715824,-31.34843008549457
0,199,4.244542367735733,-0.45507594711508464,0.17094943217586098,-0.011401454873316869,0.04521155610353676,0.04521155610353676,4.120765761805133,0.9890283605725428,-27.29618895508159,-27.512548358860336
0,200,5.002954577754028,0.3045066877743512,0.4826797104166884,-0.06961658090256492,0.005112631509192363,0.005112631509192363,11.410922821248658,0.9995519528447189,-26.427394736543697,-27.989643086807295
0,201,3.5422729102114263,1.6307063714472179,0.5072034841971927,-0.14557977522785728,0.04327065812594376,0.04327065812594376,21.122246426648957,0.9979514177965773,-15.748592137718475,-17.310840487982073
0,202,4.099944342600998,-0.09241142439694161,1.4647049328530908,-0.29876275514351397,0.01172590683939312,0.01172590683939312,16.196160449335892,0.999276006997086,-22.276962688478587,-23.839211038742185
0,203,4.7244346612029595,-0.3271217297000929,0.3629207980279503,-0.03216526179418369,0.14036370833255424,0.14036370833255424,16.675766252126692,0.9915827730965794,-19.36599920263512,-19.582358606413866
0,204,3.522808083400158,0.4180749073843739,0.17816690314231876,-0.01850249372247113,0.08290050986572385,0.08290050986572385,20.611114634831928,0.995977873524335,-23.05216950881151,-23.268528912590256
0,205,3.8361251982315423,-0.003671286987108998,0.3179804134543894,-0.03510049797270848,0.16967845682713115,0.16967845682713115,14.830937612020321,0.9885591551076576,-18.03832148700372,-18.254680890782467
0,206,3.2175451959303327,7.169820722084357,-3.3275915097403166,0.7105082492157735,0.13944815464066354,0.13944815464066354,11.419977703047433,0.9877891044740437,-9.897501552778468,-11.459749903042066
0,207,3.384300635575819,7.757573085788231,-2.433980527781007,0.024596574513974772,0.007490119066181685,0.007490119066181685,11.833039124371862,0.9993670164538918,-24.51804248663494,-26.080290836898538
0,208,3.5562993776839864,2.8988262052726075,2.4586812549888273,-1.2724819727257572,0.016725484280662593,0.016725484280662593,14.364903876203483,0.9988356702958264,-20.50129815162813,-22.06354650189173
0,209,5.280838891216404,0.3856268757727738,0.9976203924527288,-0.11255352480996836,0.053974354819914624,0.053974354819914624,7.997232450239164,0.9932508708286577,-20.26603435116437,-21.098996474252154
0,210,4.592472930840432,4.182123022599921,-0.07228070639800308,-0.4649208917396006,0.04664319811838527,0.04664319811838527,17.831846613262876,0.9973842754970933,-21.141925829365064,-21.974887952452846
0,211,4.434795758354548,0.8341486188126656,3.239437942091646,-1.335960638274445,0.35458240277875686,0.35458240277875686,16.040763103167038,0.977894916812982,-8.971443888129365,-9.804406011217145
0,212,3.118747069763429,13.698565556350179,-12.224261058451036,4.201367729012288,5.717092406181194e-06,5.717092406181194e-06,8.928417968750004,0.9999993596746449,-60.40744057421537,-61.96968892447897
0,213,4.272818159024856,4.485981352183143,6.9979326737782594,-6.201059739769291,0.44196191296564097,0.44196191296564097,25.23067220052084,0.9824831494994208,-7.649746237637885,-8.482708360725665
0,214,3.663176523175896,4.358344848348311,5.53701217733856,-4.770709522723508,0.06829237443753156,0.06829237443753156,23.909993489583304,0.9971437727715282,-18.854299815556743,-19.687261938644525
0,215,4.480453575008001,1.3119597932031508,2.295076715754796,-0.8010002742708165,0.00968774325013412,0.00968774325013412,14.350996212530227,0.9993249428048991,-38.07962746787375,-38.295986871652495
0,216,3.4434150218730792,8.654775258360734,-2.3322404193439183,-0.7786684206759743,0.15667165525882537,0.15667165525882537,30.08863664753297,0.9947929958710285,-18.596592263015566,-18.812951666794312
0,217,3.95890725041208,6.773546797198367,-0.9800133111787594,-1.1199504221707093,0.1182504498955912,0.1182504498955912,21.318718750874183,0.9944532102854098,-20.566024172411364,-20.78238357619011
0,218,-0.004290662045406363,0.00011237890184848802,9.523468921663085e-08,-5.186316303976551e-12,0.05536992755959642,0.05536992755959642,24.00838838209048,0.997693725764579,-20.11286875403889,-20.945830877126667
0,219,-0.023289847562413542,-0.0008538354000425967,2.399245483147191e-07,-1.071093837029173e-11,0.5564857881389633,0.5564857881389633,38.17379474881781,0.9854223088953923,-9.72416656908328,-9.940525972862027
0,220,2.0114277862118244,-0.0006829553142119945,1.922343786035785e-07,-8.673571324923993e-12,0.1606895979063439,0.1606895979063439,20.013588113563276,0.9919709750698105,-18.419336210967884,-18.63569561474663
0,221,0.11243696966762848,-0.0007496197568900554,3.232498287189133e-07,-1.725067815339938e-11,0.7873595461094451,0.7873595461094451,50.85045349943671,0.9845161745486072,-7.294862991739734,-7.511222395518481
0,222,-0.11650219459024935,0.00043507862815785097,1.4844080346491892e-06,-2.832533207718733e-10,0.4777938491000664,0.4777938491000664,45.72842441929073,0.9895514911093568,-3.740069149926171,-5.30231750018977
0,223,-0.1126664395424097,0.002564370849215349,4.267048459227591e-06,-1.477681516558147e-09,0.7753892304837955,0.7753892304837955,44.43277147174853,0.982549158992326,-4.276897672307506,-5.109859795395286
0,224,-1.768663103163786,0.0015533290216068131,-1.0649472771024528e-07,4.615547657546884e-12,0.02511264761767136,0.02511264761767136,12.479266636487107,0.9979876503684723,-18.46910791518877,-20.031356265452366
0,225,-0.0037566049825610744,0.0004313436720727248,8.763347053735358e-08,-6.677332839512936e-12,0.053826188087322854,0.05382618808732286,37.51152953825263,0.9985650761579201,-32.011493636037656,-31.69372746931831
0,226,0.02152086050540948,0.00043921470264180596,6.216138189930289e-06,-1.8722148561953214e-09,0.15503842293708225,0.15503842293708225,45.561886977516245,0.9965971904760312,-13.935050632563488,-14.768012755651268
0,227,-0.06157353161801703,0.005168940716750502,1.8911613139539969e-06,-9.358898331033383e-10,0.6756070805986206,0.6756070805986206,51.58112645239176,0.9869020487324527,-5.10341849723018,-5.93638062031796
0,228,0.5763493748931989,0.016449635422860407,-4.2276010536246464e-06,-1.3630915049453113e-08,0.8656955249495885,0.8656955249495885,67.76948005244826,0.987225879196954,-50.68455898528749,-46.90680306862173
0,229,0.4602936900447584,0.04537331120671831,-0.00011669364447634588,9.815031331964263e-08,1.1694453285277646,1.1694453285277646,45.70062771137714,0.9744107381650552,-23.309457390170177,-21.04965996032403
0,230,0.4445085150146775,0.12400402179270831,-0.0006394926711702807,-9.353111342720062e-07,0.7930633996659544,0.7930633996659544,20.03475221599743,0.9604156122763172,-7.244335823226784,-7.460695227005531
0,231,0.26543416093887706,0.10974008772311905,-0.0007079011819634097,1.4500671654986056e-06,1.405574293511165,1.405574293511165,29.19417471075077,0.9518542891711351,-11.621391238937804,-10.41105086696162
0,232,1.0031566951534685,-0.00012527958564746732,4.2679000684012803e-07,-3.7000192035622387e-10,0.000246160498839792,0.00024616049883979205,0.0004797741946833269,0.48692426235581654,-181.42658245688702,-178.09372908066214
0,233,-0.17542998424728987,0.010952861824890494,2.6081014967762882e-05,-5.468316398601241e-08,0.3261275873632486,0.3261275873632486,29.540468399440826,0.9889599723689749,-39.91040747172182,-37.65061004187567
0,234,0.9338291618512213,0.046369219630701834,-0.00016837691953187174,2.0426486175815495e-07,0.010045054761946247,0.010045054761946245,15.337916043239602,0.9993450834693821,-53.18109465763756,-52.39219634829268
0,235,0.4496520947741187,0.14325665013043684,-0.0008942715296337386,1.6719495910939495e-06,1.6181198119664242,1.6181198119664242,47.61746586674346,0.9660183551872604,-22.209094500164653,-19.652865181703618
0,236,-4.132619246994694,0.1878130074364886,-0.0010009327631628066,1.675560009109505e-06,2.984261388310631,2.984261388310631,45.60884477367203,0.934568362712986,-6.34997297441809,-4.758391883224608
0,237,1.0080855392338912,5.575252023808569e-06,1.220176308044893e-07,-2.0333319788682518e-10,0.00032288444252877015,0.00032288444252877015,0.0004331330831450489,0.2545375657193989,-164.97287654500315,-161.88252165604402
0,238,1.2892405296255882,-0.010441513052939378,7.72909667772795e-05,-7.76737125351376e-08,0.944033193004512,0.9440331930045119,70.25576625375984,0.9865629080238807,-41.14372402230954,-37.81087064608468
0,239,0.6395524292348276,0.03332265585852999,-4.768598175819974e-05,5.4067891088031115e-09,1.8658700794986909,1.8658700794986909,43.99494258343448,0.9575889870532244,-14.334150099057624,-12.394523499905622
0,240,0.4883634779539332,0.11475055171256571,-0.00019813514534523395,-3.102003039186358e-06,0.9449503078061641,0.9449503078061638,38.72642112777779,0.9755993381188439,-12.284627630853876,-11.495729321508998
0,241,1.0250264056784608,-5.513616614311592e-06,-1.2727070003040033e-07,2.4927572338942085e-10,0.00020984354965768761,0.00020984354965768761,0.00030873334817286147,0.3203081205850329,-99.71733399522533,-98.50699362324914
0,242,1.0110333775278664,1.4393781678229434e-05,-6.818911168529514e-08,1.6751446067672032e-10,0.00026273832557077313,0.00026273832557077313,0.0008988207658472826,0.7076855191222688,-168.27105125014896,-165.18069636118983
0,243,1.5193020716187065,-0.011638245733865179,4.994151256045728e-05,-3.1406252252209385e-08,0.7726985796607992,0.7726985796607991,37.096154897935556,0.9791703862088467,-44.54835296627388,-41.21549959004902
0,244,0.7938120091366333,0.05852252712440283,-0.00019684368336045705,2.1543849347706334e-07,0.546603488800701,0.546603488800701,29.251860100594634,0.9813138895468193,-25.021195851336287,-23.429614760142805
0,245,0.46553700558469086,0.10610625900379915,-0.0006376214949772631,1.177586721091984e-06,0.6519707649668683,0.6519707649668683,22.38496602036502,0.9708746144902016,-12.057576789987912,-11.73981062326857
0,246,0.37631586620048924,0.20723155398369764,-0.0024161762509133235,9.59513037737539e-06,0.011107981138412775,0.011107981138412775,21.07486226528464,0.999472927462178,-22.547646599957105,-24.109894950220703
0,247,1.055454999659612,-0.012772820662907853,0.000350199380979673,-1.0759121761418728e-06,0.059740671924080765,0.059740671924080765,12.166681895509054,0.9950898139330714,-31.177470083708236,-30.85970391698889
0,248,1.0926652512014687,0.00017751822321537825,-2.5834549310785976e-05,1.0216166911632545e-07,1.3101831234043075,1.3101831234043075,23.529127578800402,0.9443165447160576,-25.16446578638901,-22.608236467927973
0,249,0.6974539818435975,0.002856378468016305,0.00016090663512756035,-3.8801524479288087e-07,2.7386386298329684,2.7386386298329684,30.336397103590443,0.9097243281566604,-4.95124146491063,-3.740901092934447
0,250,0.7666241947291053,0.08501555254807493,-0.0004454149889813185,7.883922831359503e-07,0.26563448889603347,0.26563448889603347,29.983695382558423,0.9911407021213752,-19.240604469749,-18.922838303029657
0,251,0.4059260876671593,0.10490548805952646,-0.0007441700712617466,1.7347706302648338e-06,1.377201052068005,1.377201052068005,21.822606214013465,0.936891082643299,-8.894542248425633,-8.105643939080755
0,252,0.199285339033814,0.07337053368105183,-0.0002559512396728836,2.0192591907098382e-07,7.524751487662836,7.524751487662836,45.583160977124756,0.8349225607359915,6.388758870722738,7.177657180067616
0,253,1.009621463295464,-2.4899068168004387e-05,7.48325909939709e-08,-5.629606386529603e-11,0.00019376988162411672,0.0001937698816241167,0.00020600525986092048,0.0593935234715085,-210.37228692722533,-206.59453101055956
0,254,0.7389384148717016,0.02260577280442321,-4.538077994812529e-05,3.202446677339804e-08,0.3101166134178798,0.3101166134178798,29.440532099555583,0.9894663380278185,-60.06834380763428,-56.73549043140942
0,255,0.7576978660310043,0.08356630920190193,-0.000541882613269045,1.119807586324267e-06,0.2167223319628634,0.21672233196286342,15.786837169165796,0.9862719600107007,-20.868638901489437,-20.550872734770095
0,256,1.205610025498137,0.08242643879894436,-0.0005347828110496001,1.1038430727516959e-06,0.8269524566538454,0.8269524566538455,14.80902591855217,0.9441588892340399,-10.155596929776774,-9.83783076305743
0,257,1.115137617703133,0.14523392955676576,-0.001341237140488647,3.6929048476409246e-06,0.9885376865433325,0.9885376865433325,15.51976841588826,0.9363046109933365,-5.702070628210354,-5.918430031989101
0,258,1.0073684774224942,1.8024997633312914e-05,-8.532899185995194e-08,1.4355731622978694e-10,0.00024626778545580456,0.00024626778545580456,0.00037742828819644974,0.34751105532497006,-193.59033063787214,-190.0288436062875
0,259,1.1162463404251022,-0.013560826792102592,0.00012246016435072247,-1.5390476906864716e-07,1.000562702588508,1.000562702588508,44.171766593516296,0.977348365715231,-28.938926993982818,-26.382697675521783
0,260,0.3681762760430126,0.07338947633450842,-0.00031493569588907794,4.3601280933164836e-07,0.8761679157143799,0.8761679157143799,27.8389299725525,0.9685272416512334,-6.546753696053241,-6.763113099831988
0,261,0.8445548473863557,0.09318715496741464,-0.0005540030208391434,1.0415700804159982e-06,0.2886013350961687,0.2886013350961687,18.501453740097162,0.9844011535985034,-18.577204385760417,-18.259438219041073
0,262,0.7461364527946309,0.126765860045372,-0.0009289133279990452,2.122212044466423e-06,0.21511247196622968,0.21511247196622968,23.478865490946646,0.9908380380623938,-20.92828643113912,-20.610520264419776
0,263,3.7161499165933516,0.013483515304623297,1.6553054841203233e-05,-1.0066070106710943e-07,0.4691647811853967,0.4691647811853967,9.631650580866227,0.9512892647790383,-22.593863194263093,-21.38352282228691
0,264,4.671252980802894,0.029961558161908933,0.00028380554720626623,-6.606110534869093e-07,3.2986349669514134,3.298634966951413,600.7637753825011,0.9945092645360463,-17.2652797715355,-14.174924882576375
0,265,4.043866390672627,0.15347487514389135,0.0016158827931144332,-1.4181112144615162e-05,3.6742288688611513,3.6742288688611513,551.0469352736144,0.9933322760119575,-20.602512619327058,-17.0410255877424
0,266,3.9034223534528945,0.299520376103226,0.0020820170924797524,-3.796557204191033e-05,3.1436023668750117,3.1436023668750113,517.9471875444175,0.9939306507642627,-18.035509268984796,-14.945154380025672
0,267,3.678976754488324,0.5877861123291949,0.017006777217472385,-0.000528190933322257,1.7835489559474889,1.783548955947489,530.0602046799783,0.9966351955113772,-17.822474374497382,-15.562676944651235
0,268,3.411991149017118,0.021542347897889703,1.6051611544642118e-05,-4.350870379789835e-08,0.12298598839354408,0.12298598839354408,69.8386180256661,0.998238997393271,-30.636184806409993,-29.847286497065113
0,269,3.2465856099336503,0.09490972512958973,-0.00010088594536850092,-1.0856034428252489e-07,0.7511835738084597,0.7511835738084597,686.9974288457655,0.99890657003612,-57.636749829666186,-53.653820735450225
0,270,3.617202972422847,0.24648934290314292,-0.0005463042457026152,-2.708801479146858e-06,3.704421751773676,3.704421751773676,469.00543534501884,0.9921015376952965,-10.613422176209575,-8.057192857748541
0,271,2.894040601100801,0.46827979672446435,-0.0035650650746884976,6.4711614119918306e-06,2.4790109262494937,2.4790109262494937,556.5504836602817,0.9955457573049875,-24.731012619328048,-21.398159243103184
0,272,2.489208061642602,0.7635231104993755,-0.006562490430606953,-2.041599623193769e-05,3.1127485603372227,3.1127485603372227,534.2511274107443,0.9941736228514422,-15.588161256355615,-12.755960451946775
0,273,3.785258806823266,1.0960703705996986,-0.004211608565068341,-0.00043729789652435585,1.7366958155092285,1.7366958155092287,487.08648646690756,0.9964345226899921,-18.16854507985779,-15.908747650011643
0,274,3.972067746133401,-0.0014503138771009847,0.0002165437013897102,-4.530943147811738e-07,1.1889431332178562,1.1889431332178562,63.36258369225427,0.9812358798531254,-10.217438093568898,-9.42853978422402
0,275,2.702585681326071,0.11767028454629204,-0.00024253757757831298,1.1624573804080756e-07,3.113912439550093,3.1139124395500923,574.5536707364362,0.9945802931942653,-26.362621464937973,-22.584865548272212
0,276,3.28594675582961,0.24957217397677883,-0.0008308256150925766,-6.933970202843706e-07,4.270303652933213,4.270303652933213,391.6040232661113,0.9890953529605814,-4.398660543721247,-2.4590339445692457
0,277,3.3997635291291846,0.5287051282537778,-0.005017903252754361,1.4900299976232437e-05,1.238338759037451,1.2383387590374508,387.9037277177598,0.9968076131510175,-22.565321624664197,-20.305524194818048
0,278,3.091149705094776,0.8353814481945088,-0.012583471480578593,6.203636471923366e-05,3.61948575138081,3.61948575138081,309.4181459566073,0.9883022834999199,-6.382896300052863,-4.443269700900862
0,279,3.191165391624286,1.5834663523121757,-0.04139625851313302,0.0002938693074131943,0.6534281801292421,0.6534281801292421,339.2105422050478,0.9980736796212711,-19.281077452891992,-18.07073708091581
0,280,0.11118151923159758,0.003479461259722627,3.009979431955451e-06,-1.0571686704186017e-08,0.10159885490585976,0.10159885490585976,1.379897315882022,0.9263721628149422,-21.628432144977392,-21.844791548756138
0,281,0.089195974644037,0.0033734473999907618,5.79480325938614e-06,-1.4430935320186543e-08,0.05480399282177992,0.05480399282177992,1.737150230562378,0.9684517827775679,-25.949316625185176,-26.165676028963922
0,282,0.1229864890631901,0.0026904992324993274,1.821577371660116e-05,-3.734998116832038e-08,0.00465662708255902,0.00465662708255902,2.0841750343960026,0.9977657216856988,-34.96734018501851,-35.80030230810629
0,283,0.12926455882044025,0.006565701760709713,-8.998615683969538e-06,-6.549762727591357e-09,0.0069429687265588555,0.0069429687265588555,0.6650988172682637,0.9895609967326728,-32.57071176856973,-33.40367389165751
0,284,0.5267617844668319,0.0034992620612959114,-6.859267556740586e-06,5.79480463938806e-09,0.07146671675658105,0.07146671675658105,0.5078845550074913,0.8592855087795948,-24.091035106369134,-24.30739451014788
0,285,0.5532864091784296,0.0012541584694024965,8.464657685878366e-06,-1.5449036945236614e-08,0.13266606466315578,0.13266606466315578,0.8520898487234803,0.8443050755012473,-19.760811744024267,-19.977171147803013
0,286,0.5725244937218006,0.0029801241139500736,2.410075791189649e-06,-7.496413690801096e-09,0.022144551709452436,0.022144551709452436,1.2129720942992404,0.9817435604549124,-32.29251754001402,-32.508876943792764
0,287,0.5601920264209943,0.00635515936862715,-1.3832007287271605e-05,1.1162826960514153e-08,0.03770061374962938,0.03770061374962938,1.0163286281318604,0.9629050951571365,-28.567923377194873,-28.78428278097362
0,288,-5.724945301163595,0.7905921206609461,-0.011332422719095606,5.5221225730810195e-05,1.0714993436128313,1.0714993436128313,71.0828368356814,0.9849260469712293,-5.1379585799783385,-5.354317983757086
0,289,-9.972972338175586,0.8903858487850679,-0.012107098719207007,5.641823098898767e-05,2.7458545736361257,2.7458545736361257,136.09547202871303,0.9798240563576075,1.4492753827951086,1.2329159790163615
0,290,-1.9502563400529125,0.1126590439347532,0.0004917881769561149,-3.3987211236690546e-06,0.07616262760275064,0.07616262760275064,159.48401977616314,0.9995224435168512,-12.921611502208698,-14.483859852472296
0,291,0.1230699004506339,0.06201096715752257,-7.342684463405458e-05,2.8462216641167837e-09,0.23363637350674343,0.23363637350674343,102.6744844410772,0.9977244943105527,-11.474492805235215,-12.307454928322995
0,292,-0.26733569836313015,0.07759086311241616,-0.00024103598091320639,2.4402388086849436e-07,45.543003244314995,45.543003244315,959.4893653992035,0.9525341239969174,-172.99204747495017,-160.92292812769048
0,293,-0.6890908942144072,0.21807052876570965,-0.001219855540735392,4.643409075239731e-07,20.442282740894303,20.44228274089431,681.569284216906,0.9700070363875308,-120.45636102600994,-110.54701376809712
0,294,-0.5200683664406289,0.35778429175795795,-0.0009085008145965247,-4.5490122994676726e-05,14.373262334325878,14.37326233432587,988.475877413508,0.985459167327446,-209.8102451144918,-199.08172020599494
0,295,-0.6360599137974617,0.7131894687048582,-0.015443315301456066,0.00010272749615648567,20.56844157713297,20.568441577132965,868.5455683565403,0.9763185233722941,-122.37418034705144,-112.41963486812287
